Unnamed: 0,Unnamed: 0.1,log_messages,len,valid_messages,label
8713,9352,profiling data saved in bytes,8,True,0.0
8714,9353,trashed,4,True,0.0
8715,9354,failed to trash will try permanent delete,7,True,0.0
8716,9355,all went well files are being trashed now,8,True,0.0
8717,9374,lerna disabled,2,True,0.0
8718,9375,running build on a clean repo we have to install dependencies,12,True,0.0
8719,9376,it s a kind of magic,6,True,1.0
8720,9377,into run your storybook type,6,True,0.0
8721,9378,for more information visit,4,True,1.0
8722,9379,to quickly run storybook replace contents of your app entry with n,12,True,0.0
8723,9380,for more in information see the github readme n,10,True,0.0
8724,9381,nthe project types currently supported by storybook are n,9,True,0.0
8725,9382,did you mean,7,True,1.0
8726,9383,skipping docker compose setup of spring cloud dataflow,8,True,0.0
8727,9384,sensitive property is ignored,7,True,0.0
8728,9385,content is cached for offline use,6,True,0.0
8729,9386,no internet connection found app is running in offline mode,10,True,0.0
8730,9387,validating,4,True,0.0
8731,9388,applying files,5,True,0.0
8732,9389,renaming files,5,True,0.0
8733,9390,connecting local,2,True,0.0
8734,9391,trying to send request,4,True,0.0
8735,9392,some bindings work,3,True,0.0
8736,9393,error retrieving bookmarks,3,True,0.0
8737,9394,new content is available and will be used when all,10,True,0.0
8739,9396,share button cliecked,3,True,0.0
8740,9397,begin async operation,3,True,0.0
8741,9398,async operation has ended,4,True,0.0
8744,9401,loading dismissed,2,True,0.0
8745,9402,ng add build exited with,8,True,0.0
8746,9403,i am an ios device,5,True,1.0
8747,9404,platform ready from,3,True,1.0
8748,9405,no app module found please add your new class to your component,12,True,0.0
8749,9406,node express server listening on http localhost,10,True,0.0
8750,9407,segment changed,2,True,0.0
8751,9408,adding items,2,True,0.0
8752,9409,reset values,2,True,0.0
8754,9411,sm mount,5,True,0.0
8755,9412,sm unmount,5,True,0.0
8756,9413,obj foo called with,4,True,0.0
8757,9414,this web app is being served cache first by a service,11,True,0.0
8760,9417,favorites mount,2,True,0.0
8761,9418,ivwe tab3,2,True,1.0
8762,9419,ivwl tab3,2,True,1.0
8763,9420,ivdl tab3,2,True,1.0
8764,9421,ivwe details,2,True,1.0
8765,9422,settings details mount,3,True,0.0
8766,9423,settings details unmount,3,True,0.0
8767,9424,other page mount,3,True,0.0
8768,9425,other page unmount,3,True,0.0
8769,9426,unmount mysubpage,2,True,0.0
8770,9427,unmount firstpage,2,True,0.0
8771,9428,removing viewstack for outletid,4,True,0.0
8772,9429,onmount,4,True,1.0
8775,9432,confirm cancel blah,3,True,1.0
8776,9433,delete clicked,2,True,0.0
8777,9434,share clicked,2,True,0.0
8778,9435,play clicked,2,True,0.0
8779,9436,favorite clicked,2,True,0.0
8780,9437,cancel clicked,2,True,0.0
8781,9438,nionic published n,7,True,0.0
8782,9439,nionic prepared n,7,True,0.0
8783,9440,next steps,2,True,0.0
8784,9441,git commit m,6,True,0.0
8785,9442,npm run release n,4,True,0.0
8786,9443,time ms,5,True,0.0
8787,9444,prerendered,4,True,0.0
8788,9445,average ms,5,True,0.0
8799,9456,confirm cancel,2,True,0.0
8850,9507,clicked cancel,2,True,0.0
8851,9508,clicked save,2,True,0.0
8852,9509,clicked log do not dismiss,5,True,0.0
8853,9510,picker dismissed,2,True,0.0
8854,9511,submit from event,3,True,0.0
8855,9512,submit from attribute,3,True,0.0
8856,9513,incorrect user use admin,4,True,0.0
8857,9514,clicked button,2,True,0.0
8882,9539,segment selected,2,True,0.0
8890,9547,configuration saved,2,True,0.0
8901,9558,loading dismissed with role,4,True,0.0
8928,9585,loading data,2,True,0.0
8929,9586,using corporate proxy server,7,True,0.0
8931,9588,clicked star button,3,True,0.0
8932,9589,clicked search button,3,True,0.0
8937,9594,unread clicked,2,True,0.0
8947,9604,right side,2,True,0.0
8948,9605,left side,2,True,0.0
8949,9606,todo get working with forms,5,True,0.0
8950,9607,image will load,3,True,0.0
8951,9608,updating offset from,3,True,0.0
8952,9609,loaded data,2,True,0.0
8959,9616,slide will change,3,True,0.0
8960,9617,slide next start,3,True,0.0
8961,9618,slide prev start,3,True,0.0
8962,9619,slide transition start,3,True,0.0
8963,9620,slide reach start,3,True,0.0
8964,9621,slide touch start,3,True,0.0
8965,9622,slide tapped,2,True,0.0
9038,9695,archive clicked,2,True,0.0
9039,9696,destructive clicked,2,True,0.0
9041,9698,open alert clicked,3,True,0.0
9043,9700,copy text clicked,3,True,0.0
9044,9701,share text clicked,3,True,0.0
9045,9702,copy link to message clicked,5,True,0.0
9046,9703,star file clicked,3,True,0.0
9047,9704,mark unread clicked,3,True,0.0
9048,9705,edit title clicked,3,True,0.0
9049,9706,save image clicked,3,True,0.0
9050,9707,copy image clicked,3,True,0.0
9051,9708,delete file clicked,3,True,0.0
9070,9727,add to favorites clicked,4,True,0.0
9071,9728,duplicate clicked,2,True,0.0
9072,9729,move to album clicked,4,True,0.0
9088,9745,mark read clicked,3,True,0.0
9090,9747,erase title clicked,3,True,0.0
9093,9750,erase image clicked,3,True,0.0
9165,9822,favorite button clicked,3,True,0.0
9166,9823,close button clicked,3,True,0.0
9167,9824,retry button clicked,3,True,0.0
9169,9826,undo button clicked,3,True,0.0
9172,9829,long button clicked,3,True,0.0
9173,9830,block clicked,2,True,0.0
9174,9831,button clicked,2,True,0.0
9177,9834,star clicked,2,True,0.0
9180,9837,running e2e for,6,True,0.0
9181,9838,before complete,2,True,0.0
9182,9839,after complete,2,True,0.0
9183,9840,dragged from index,3,True,0.0
9214,9871,what demo do you wish to run enter aber,10,True,0.0
9219,9876,clicked opensession,2,True,0.0
9220,9877,clicked addfavorite,2,True,0.0
9221,9878,clicked item,2,True,0.0
9222,9879,listen ionblur fired,3,True,0.0
9223,9880,listen ionfocus fired,3,True,0.0
9224,9881,click outside,2,True,0.0
9227,9884,segment selected,5,True,0.0
9235,9892,logging in to npm,4,True,0.0
9236,9893,do we even get here,5,True,0.0
9238,9895,empty words,2,True,0.0
9239,9896,running spellcheck with empty words,5,True,0.0
9240,9897,updating words,2,True,0.0
9241,9898,running spellcheck with new words,5,True,0.0
9242,9899,cspell config file updated,4,True,0.0
9243,9900,could be single quote and without semi,7,True,0.0
9244,9901,package file ts should have tab width 5 because it has ts extension,13,True,0.0
9245,9902,package file js should have tab width 3,8,True,0.0
9246,9903,should have no semi,4,True,0.0
9247,9904,should have tab width 8,5,True,0.0
9248,9905,should have space width 2 despite editorconfig specifying 8 because hg is present,13,True,0.0
9249,9906,should have space width 2,5,True,0.0
9250,9907,should have space width 8,5,True,0.0
9251,9908,no config file ts should have semicolons because it has a ts extension,13,True,0.0
9252,9909,no config file js should have no semicolons,8,True,0.0
9253,9910,js file js should have tab width 8 1 if cli,11,True,0.0
9254,9911,jest component test js should have semi,7,True,0.0
9255,9912,jest component js should not have semi,7,True,0.0
9256,9913,jest best tests file js should have semi,12,True,0.0
9258,9915,should be indented with a tab,6,True,0.0
9263,9920,should be indented with 2 spaces,6,True,0.0
9266,9923,is the answer to life the universe and everything,12,True,0.0
9277,9934,very very very long very very long text,8,True,0.0
9280,9937,testing line endings,3,True,0.0
9287,9944,hello from the if,4,True,1.0
9288,9945,hello from the else,4,True,1.0
9293,9950,hello there,2,True,1.0
9294,9962,trying to remove unexisting key,5,True,0.0
9295,9963,it s a match,4,True,0.0
9296,9964,this is still reachable,4,True,0.0
9312,9980,see https github com requirejs js for usage,9,True,0.0
9354,10022,errored,4,True,0.0
9355,10023,karma web test mode,4,True,0.0
9356,10024,running web app audits for,8,True,0.0
9357,10025,audit categories,5,True,0.0
9358,10026,completed in s n,8,True,0.0
9359,10027,nsaving results in,6,True,0.0
9360,10028,lighthouse viewer,5,True,0.0
9361,10029,nlighthouse version,5,True,0.0
9362,10030,skipping https related audits,7,True,0.0
9363,10031,nnew config,5,True,0.0
9364,10032,nready to build with viewengine,5,True,0.0
9365,10033,no public preview available reason,8,True,0.0
9366,10034,waiting ms,5,True,0.0
9368,10036,skipping proxy for browser request,5,True,0.0
9369,10037,using corporate proxy server,4,True,0.0
9370,10038,settimeout callback context is,4,True,0.0
9371,10039,new task is scheduled,4,True,0.0
9372,10040,task will be invoked,4,True,0.0
9373,10041,task state changed in the zone,6,True,0.0
9374,10042,the callback will be invoked,5,True,0.0
9375,10043,timeout callback is invoked,4,True,0.0
9378,10046,getting heroes,2,True,0.0
9379,10047,we have heroes,6,True,0.0
9380,10048,the component is initialized,4,True,0.0
9382,10050,visible,4,True,0.0
9385,10053,created an instance of filtertextservice,5,True,0.0
9386,10054,filter changed,5,True,0.0
9387,10055,select renderer read async data error,6,True,0.0
9388,10056,errors already caught will not run,6,True,0.0
9389,10057,error occurred,2,True,0.0
9391,10059,only once zone onstable called,6,True,0.0
9392,10060,loading spec files,3,True,0.0
9393,10061,spec files loaded starting jasmine testrunner,6,True,0.0
9394,10062,get data from paging server success,6,True,0.0
9395,10063,finished sequence,2,True,0.0
9396,10064,current position,2,True,0.0
9397,10065,error getting location,3,True,0.0
9398,10066,observer got a next value,5,True,0.0
9399,10067,observer got a complete notification,5,True,0.0
9403,10071,running,4,True,0.0
9404,10072,after close,2,True,0.0
9405,10073,warning system import could not load the optional systemjs config extras js did you omit it by accident continuing without it,21,True,0.0
9406,10074,input value is,6,True,0.0
9407,10075,rowber,5,True,0.0
9408,10076,rowber was selected,7,True,0.0
9409,10077,contactservice instance destroyed,3,True,0.0
9410,10078,customersservice instance created,3,True,0.0
9411,10079,customersservice instance destroyed,3,True,0.0
9412,10080,itemservice instance created,3,True,0.0
9413,10081,itemservice instance destroyed,3,True,0.0
9414,10082,hello from logger provided with logger class,7,True,1.0
9415,10083,hello from logger provided with useclass logger,7,True,1.0
9416,10084,hello from logger provided with useclass betterlogger,7,True,1.0
9417,10085,hello from evenbetterlogger,3,True,1.0
9418,10086,hello oldlogger but we want newlogger,6,True,1.0
9419,10087,hello from newlogger via aliased oldlogger,6,True,1.0
9420,10088,hello from logger provided with usevalue,6,True,1.0
9422,10090,getting heroes for user,7,True,0.0
9424,10092,fetched heroes,5,True,0.0
9426,10094,a pie has been draw,5,True,0.0
9427,10095,url,6,True,1.0
9429,10097,pr can not have a public preview because not automatically verifiable as trusted,16,True,0.0
9430,10098,pr can have a public preview,9,True,0.0
9431,10099,build processing web hook trigger,8,True,0.0
9432,10100,downloads directory is not empty after clean up,11,True,0.0
9433,10101,builds directory is not empty after clean up,11,True,0.0
9434,10102,cleaning up builds and downloads,5,True,0.0
9435,10103,open pull requests,6,True,0.0
9436,10104,existing builds,5,True,0.0
9437,10105,removing,4,True,0.0
9438,10106,existing downloads,5,True,0.0
9440,10108,custom setting event onclick click,5,True,0.0
9441,10109,fetching document from,3,True,0.0
9442,10110,received invalid data,3,True,0.0
9443,10111,selected city,5,True,0.0
9444,10112,checking,4,True,0.0
9445,10113,error can not find routerconfig source check the following rules,10,True,0.0
9446,10114,the demo info file is saved to,7,True,0.0
9447,10115,building tutorial docs,3,True,0.0
9448,10116,building getting started docs,4,True,0.0
9449,10117,building guide doc md,7,True,0.0
9450,10118,building ap id ocs for,4,True,0.0
9451,10119,the following example files are referenced in this guide,9,True,0.0
9452,10120,the following example files are referenced in this tutorial,9,True,0.0
9453,10121,the following example files are referenced in this getting started,10,True,0.0
9454,10122,running initial doc generation,4,True,0.0
9455,10123,skip the full doc gen by running yarn docs watch watch only,12,True,0.0
9456,10124,started watching files in,4,True,0.0
9457,10125,doc gen will run when you change a file in either of these folders,14,True,0.0
9458,10126,creating new example at,4,True,0.0
9459,10127,copying files from,3,True,0.0
9460,10128,the new example has been created,9,True,0.0
9461,10129,now run yarn boilerplate add to set it up for development,11,True,0.0
9462,10130,rune2e setup boilerplate,3,True,0.0
9463,10131,e2e specs for shard,7,True,0.0
9464,10132,running aio example tests for,10,True,0.0
9466,10134,syncing,4,True,0.0
9467,10135,checking dependencies for,6,True,0.0
9468,10136,server has been started starting tests against,10,True,0.0
9469,10137,deleteurl,5,True,1.0
9470,10138,current zone when construct observable,5,True,0.0
